# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-04-25 05:40:49 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09427520 COLORADO RIVER BELOW PARKER DAM, AZ-CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 09427520
#            TS   parameter     statistic     Description
#          5403       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	5403_00060_00003	5403_00060_00003_cd
USGS	09427520	2018-07-24	8990	A
USGS	09427520	2018-07-25	8690	A
USGS	09427520	2018-07-26	8770	A
USGS	09427520	2018-07-27	12400	A
USGS	09427520	2018-07-28	13100	A
USGS	09427520	2018-07-29	11900	A
USGS	09427520	2018-07-30	11400	A
USGS	09427520	2018-07-31	11700	A
USGS	09427520	2018-08-01	9880	A
USGS	09427520	2018-08-02	10000	A
USGS	09427520	2018-08-03	11900	A
USGS	09427520	2018-08-04	11700	A
USGS	09427520	2018-08-05	11200	A
USGS	09427520	2018-08-06	9000	A
USGS	09427520	2018-08-07	10500	A
USGS	09427520	2018-08-08	12600	A
USGS	09427520	2018-08-09	10900	A
USGS	09427520	2018-08-10	11200	A
USGS	09427520	2018-08-11	12100	A
USGS	09427520	2018-08-12	10800	A
USGS	09427520	2018-08-13	9190	A
USGS	09427520	2018-08-14	10400	A
USGS	09427520	2018-08-15	10000	A
USGS	09427520	2018-08-16	7780	A
USGS	09427520	2018-08-17	11800	A
USGS	09427520	2018-08-18	12800	A
USGS	09427520	2018-08-19	10900	A
USGS	09427520	2018-08-20	9140	A
USGS	09427520	2018-08-21	9020	A
USGS	09427520	2018-08-22	9150	A
USGS	09427520	2018-08-23	8370	A
USGS	09427520	2018-08-24	13900	A
USGS	09427520	2018-08-25	11900	A
USGS	09427520	2018-08-26	12200	A
USGS	09427520	2018-08-27	11600	A
USGS	09427520	2018-08-28	10500	A
USGS	09427520	2018-08-29	8770	A
USGS	09427520	2018-08-30	7370	A
USGS	09427520	2018-08-31	11800	A
USGS	09427520	2018-09-01	10600	A
USGS	09427520	2018-09-02	10700	A
USGS	09427520	2018-09-03	10100	A
USGS	09427520	2018-09-04	10800	A
USGS	09427520	2018-09-05	10500	A
USGS	09427520	2018-09-06	8280	A
USGS	09427520	2018-09-07	12900	A
USGS	09427520	2018-09-08	10300	A
USGS	09427520	2018-09-09	9980	A
USGS	09427520	2018-09-10	11100	A
USGS	09427520	2018-09-11	10800	A
USGS	09427520	2018-09-12	9810	A
USGS	09427520	2018-09-13	9200	A
USGS	09427520	2018-09-14	11700	A
USGS	09427520	2018-09-15	10600	A
USGS	09427520	2018-09-16	10800	A
USGS	09427520	2018-09-17	11700	A
USGS	09427520	2018-09-18	12200	A
USGS	09427520	2018-09-19	10700	A
USGS	09427520	2018-09-20	7820	A
USGS	09427520	2018-09-21	11100	A
USGS	09427520	2018-09-22	11100	A
USGS	09427520	2018-09-23	11500	A
USGS	09427520	2018-09-24	10900	A
USGS	09427520	2018-09-25	10500	A
USGS	09427520	2018-09-26	9190	A
USGS	09427520	2018-09-27	4650	A
USGS	09427520	2018-09-28	5660	A
USGS	09427520	2018-09-29	7950	A
USGS	09427520	2018-09-30	7020	A
USGS	09427520	2018-10-01	5450	A
USGS	09427520	2018-10-02	9350	A
USGS	09427520	2018-10-03	6790	A
USGS	09427520	2018-10-04	4490	A
USGS	09427520	2018-10-05	9870	A
USGS	09427520	2018-10-06	9390	A
USGS	09427520	2018-10-07	8840	A
USGS	09427520	2018-10-08	8540	A
USGS	09427520	2018-10-09	8290	A
USGS	09427520	2018-10-10	6040	A
USGS	09427520	2018-10-11	4280	A
USGS	09427520	2018-10-12	8530	A
USGS	09427520	2018-10-13	7250	A
USGS	09427520	2018-10-14	4180	A
USGS	09427520	2018-10-15	3870	A
USGS	09427520	2018-10-16	8790	A
USGS	09427520	2018-10-17	9310	A
USGS	09427520	2018-10-18	4530	A
USGS	09427520	2018-10-19	5630	A
USGS	09427520	2018-10-20	5250	A
USGS	09427520	2018-10-21	7860	A
USGS	09427520	2018-10-22	6310	A
USGS	09427520	2018-10-23	6080	A
USGS	09427520	2018-10-24	5320	A
USGS	09427520	2018-10-25	5350	A
USGS	09427520	2018-10-26	6620	A
USGS	09427520	2018-10-27	7890	A
USGS	09427520	2018-10-28	8200	A
USGS	09427520	2018-10-29	6300	A
USGS	09427520	2018-10-30	5400	A
USGS	09427520	2018-10-31	5180	A
USGS	09427520	2018-11-01	6910	A
USGS	09427520	2018-11-02	8580	A
USGS	09427520	2018-11-03	8490	A
USGS	09427520	2018-11-04	6060	A
USGS	09427520	2018-11-05	5520	A
USGS	09427520	2018-11-06	7280	A
USGS	09427520	2018-11-07	5350	A
USGS	09427520	2018-11-08	5280	A
USGS	09427520	2018-11-09	6230	A
USGS	09427520	2018-11-10	6310	A
USGS	09427520	2018-11-11	6120	A
USGS	09427520	2018-11-12	6410	A
USGS	09427520	2018-11-13	7110	A
USGS	09427520	2018-11-14	6570	A
USGS	09427520	2018-11-15	4460	A
USGS	09427520	2018-11-16	7980	A
USGS	09427520	2018-11-17	5220	A
USGS	09427520	2018-11-18	8910	A
USGS	09427520	2018-11-19	4330	A
USGS	09427520	2018-11-20	4890	A
USGS	09427520	2018-11-21	3960	A
USGS	09427520	2018-11-22	3820	A
USGS	09427520	2018-11-23	7200	A
USGS	09427520	2018-11-24	6600	A
USGS	09427520	2018-11-25	4700	A
USGS	09427520	2018-11-26	4430	A
USGS	09427520	2018-11-27	4630	A
USGS	09427520	2018-11-28	7380	A
USGS	09427520	2018-11-29	4110	A
USGS	09427520	2018-11-30	6810	A
USGS	09427520	2018-12-01	6610	A
USGS	09427520	2018-12-02	6260	A
USGS	09427520	2018-12-03	5440	A
USGS	09427520	2018-12-04	4510	A
USGS	09427520	2018-12-05	4130	A
USGS	09427520	2018-12-06	2930	A
USGS	09427520	2018-12-07	3440	A
USGS	09427520	2018-12-08	4120	A
USGS	09427520	2018-12-09	3800	A
USGS	09427520	2018-12-10	3560	A
USGS	09427520	2018-12-11	2930	A
USGS	09427520	2018-12-12	2950	A
USGS	09427520	2018-12-13	3120	A
USGS	09427520	2018-12-14	4520	A
USGS	09427520	2018-12-15	4380	A
USGS	09427520	2018-12-16	4260	A
USGS	09427520	2018-12-17	3010	A
USGS	09427520	2018-12-18	2960	A
USGS	09427520	2018-12-19	3050	A
USGS	09427520	2018-12-20	2860	A
USGS	09427520	2018-12-21	2880	A
USGS	09427520	2018-12-22	4160	A
USGS	09427520	2018-12-23	4400	A
USGS	09427520	2018-12-24	3510	A
USGS	09427520	2018-12-25	3930	A
USGS	09427520	2018-12-26	3090	A
USGS	09427520	2018-12-27	3760	A
USGS	09427520	2018-12-28	3550	A
USGS	09427520	2018-12-29	4160	A
USGS	09427520	2018-12-30	5240	A
USGS	09427520	2018-12-31	5100	A
USGS	09427520	2019-01-01	5150	A
USGS	09427520	2019-01-02	4630	A
USGS	09427520	2019-01-03	3710	A
USGS	09427520	2019-01-04	5300	A
USGS	09427520	2019-01-05	5580	A
USGS	09427520	2019-01-06	3780	A
USGS	09427520	2019-01-07	2780	A
USGS	09427520	2019-01-08	3850	A
USGS	09427520	2019-01-09	4140	A
USGS	09427520	2019-01-10	4200	A
USGS	09427520	2019-01-11	3550	A
USGS	09427520	2019-01-12	3750	A
USGS	09427520	2019-01-13	4340	A
USGS	09427520	2019-01-14	3300	A
USGS	09427520	2019-01-15	2670	A
USGS	09427520	2019-01-16	2250	A
USGS	09427520	2019-01-17	2220	A
USGS	09427520	2019-01-18	3060	A
USGS	09427520	2019-01-19	3390	A
USGS	09427520	2019-01-20	3450	A
USGS	09427520	2019-01-21	4260	A
USGS	09427520	2019-01-22	4910	A
USGS	09427520	2019-01-23	5490	A
USGS	09427520	2019-01-24	3090	A
USGS	09427520	2019-01-25	5320	A
USGS	09427520	2019-01-26	5100	A
USGS	09427520	2019-01-27	5570	A
USGS	09427520	2019-01-28	4750	A
USGS	09427520	2019-01-29	4150	A
USGS	09427520	2019-01-30	4990	A
USGS	09427520	2019-01-31	2940	A
USGS	09427520	2019-02-01	4010	A
USGS	09427520	2019-02-02	3870	A
USGS	09427520	2019-02-03	4670	A
USGS	09427520	2019-02-04	7580	A
USGS	09427520	2019-02-05	8610	A
USGS	09427520	2019-02-06	7950	A
USGS	09427520	2019-02-07	4630	A
USGS	09427520	2019-02-08	7490	A
USGS	09427520	2019-02-09	6960	A
USGS	09427520	2019-02-10	6360	A
USGS	09427520	2019-02-11	6420	A
USGS	09427520	2019-02-12	6820	A
USGS	09427520	2019-02-13	5050	A
USGS	09427520	2019-02-14	3150	A
USGS	09427520	2019-02-15	5430	A
USGS	09427520	2019-02-16	6370	A
USGS	09427520	2019-02-17	7270	A
USGS	09427520	2019-02-18	7230	A
USGS	09427520	2019-02-19	8050	A
USGS	09427520	2019-02-20	7590	A
USGS	09427520	2019-02-21	4170	A
USGS	09427520	2019-02-22	7350	A
USGS	09427520	2019-02-23	6690	A
USGS	09427520	2019-02-24	8810	A
USGS	09427520	2019-02-25	9870	A
USGS	09427520	2019-02-26	9080	A
USGS	09427520	2019-02-27	7630	A
USGS	09427520	2019-02-28	4940	A
USGS	09427520	2019-03-01	8420	A
USGS	09427520	2019-03-02	9090	A
USGS	09427520	2019-03-03	9680	A
USGS	09427520	2019-03-04	10500	A
USGS	09427520	2019-03-05	9110	A
USGS	09427520	2019-03-06	10600	A
USGS	09427520	2019-03-07	4890	A
USGS	09427520	2019-03-08	8880	A
USGS	09427520	2019-03-09	10400	A
USGS	09427520	2019-03-10	11500	A
USGS	09427520	2019-03-11	11600	A
USGS	09427520	2019-03-12	8640	A
USGS	09427520	2019-03-13	9100	A
USGS	09427520	2019-03-14	6510	A
USGS	09427520	2019-03-15	8680	A
USGS	09427520	2019-03-16	9170	A
USGS	09427520	2019-03-17	10500	A
USGS	09427520	2019-03-18	10100	A
USGS	09427520	2019-03-19	10500	A
USGS	09427520	2019-03-20	11900	A
USGS	09427520	2019-03-21	8510	A
USGS	09427520	2019-03-22	10300	A
USGS	09427520	2019-03-23	10000	A
USGS	09427520	2019-03-24	12700	A
USGS	09427520	2019-03-25	12900	A
USGS	09427520	2019-03-26	12800	A
USGS	09427520	2019-03-27	13100	A
USGS	09427520	2019-03-28	8280	A
USGS	09427520	2019-03-29	12500	A
USGS	09427520	2019-03-30	8320	A
USGS	09427520	2019-03-31	10600	A
USGS	09427520	2019-04-01	10900	A
USGS	09427520	2019-04-02	12900	A
USGS	09427520	2019-04-03	13800	A
USGS	09427520	2019-04-04	5620	A
USGS	09427520	2019-04-05	13200	A
USGS	09427520	2019-04-06	13400	A
USGS	09427520	2019-04-07	13100	A
USGS	09427520	2019-04-08	12500	A
USGS	09427520	2019-04-09	12800	A
USGS	09427520	2019-04-10	12100	A
USGS	09427520	2019-04-11	5610	A
USGS	09427520	2019-04-12	13100	A
USGS	09427520	2019-04-13	12000	A
USGS	09427520	2019-04-14	11700	A
USGS	09427520	2019-04-15	12400	A
USGS	09427520	2019-04-16	12100	A
USGS	09427520	2019-04-17	12600	A
USGS	09427520	2019-04-18	6200	A
USGS	09427520	2019-04-19	12300	A
USGS	09427520	2019-04-20	12200	A
USGS	09427520	2019-04-21	12800	A
USGS	09427520	2019-04-22	12200	A
USGS	09427520	2019-04-23	12100	A
USGS	09427520	2019-04-24	11900	A
USGS	09427520	2019-04-25	7910	A
USGS	09427520	2019-04-26	14100	A
USGS	09427520	2019-04-27	14000	A
USGS	09427520	2019-04-28	12500	A
USGS	09427520	2019-04-29	13000	A
USGS	09427520	2019-04-30	13000	A
USGS	09427520	2019-05-01	12900	A
USGS	09427520	2019-05-02	11000	A
USGS	09427520	2019-05-03	12300	A
USGS	09427520	2019-05-04	9890	A
USGS	09427520	2019-05-05	10100	A
USGS	09427520	2019-05-06	11600	A
USGS	09427520	2019-05-07	13300	A
USGS	09427520	2019-05-08	12100	A
USGS	09427520	2019-05-09	5100	A
USGS	09427520	2019-05-10	14300	A
USGS	09427520	2019-05-11	13500	A
USGS	09427520	2019-05-12	13400	A
USGS	09427520	2019-05-13	12000	A
USGS	09427520	2019-05-14	13100	A
USGS	09427520	2019-05-15	13500	A
USGS	09427520	2019-05-16	8960	A
USGS	09427520	2019-05-17	13300	A
USGS	09427520	2019-05-18	12200	A
USGS	09427520	2019-05-19	11100	A
USGS	09427520	2019-05-20	12600	A
USGS	09427520	2019-05-21	11800	A
USGS	09427520	2019-05-22	9910	A
USGS	09427520	2019-05-23	5390	A
USGS	09427520	2019-05-24	12500	A
USGS	09427520	2019-05-25	13100	A
USGS	09427520	2019-05-26	13300	A
USGS	09427520	2019-05-27	13000	A
USGS	09427520	2019-05-28	11000	A
USGS	09427520	2019-05-29	11700	A
USGS	09427520	2019-05-30	7370	A
USGS	09427520	2019-05-31	13900	A
USGS	09427520	2019-06-01	13700	A
USGS	09427520	2019-06-02	13800	A
USGS	09427520	2019-06-03	11500	A
USGS	09427520	2019-06-04	12600	A
USGS	09427520	2019-06-05	13600	A
USGS	09427520	2019-06-06	8830	A
USGS	09427520	2019-06-07	13600	A
USGS	09427520	2019-06-08	13700	A
USGS	09427520	2019-06-09	11700	A
USGS	09427520	2019-06-10	14900	A
USGS	09427520	2019-06-11	14900	A
USGS	09427520	2019-06-12	14400	A
USGS	09427520	2019-06-13	10200	A
USGS	09427520	2019-06-14	15400	A
USGS	09427520	2019-06-15	12400	A
USGS	09427520	2019-06-16	13800	A
USGS	09427520	2019-06-17	11700	A
USGS	09427520	2019-06-18	11000	A
USGS	09427520	2019-06-19	12600	A
USGS	09427520	2019-06-20	5890	A
USGS	09427520	2019-06-21	12300	A
USGS	09427520	2019-06-22	12900	A
USGS	09427520	2019-06-23	13600	A
USGS	09427520	2019-06-24	13300	A
USGS	09427520	2019-06-25	14400	A
USGS	09427520	2019-06-26	14500	A
USGS	09427520	2019-06-27	6700	A
USGS	09427520	2019-06-28	14200	A
USGS	09427520	2019-06-29	12300	A
USGS	09427520	2019-06-30	11900	A
USGS	09427520	2019-07-01	12500	A
USGS	09427520	2019-07-02	12600	A
USGS	09427520	2019-07-03	14000	A
USGS	09427520	2019-07-04	6470	A
USGS	09427520	2019-07-05	13100	A
USGS	09427520	2019-07-06	13300	A
USGS	09427520	2019-07-07	13200	A
USGS	09427520	2019-07-08	13900	A
USGS	09427520	2019-07-09	13700	A
USGS	09427520	2019-07-10	13800	A
USGS	09427520	2019-07-11	7110	A
USGS	09427520	2019-07-12	13800	A
USGS	09427520	2019-07-13	13000	A
USGS	09427520	2019-07-14	13500	A
USGS	09427520	2019-07-15	13100	A
USGS	09427520	2019-07-16	14600	A
USGS	09427520	2019-07-17	14900	A
USGS	09427520	2019-07-18	10100	A
USGS	09427520	2019-07-19	13900	A
USGS	09427520	2019-07-20	12600	A
USGS	09427520	2019-07-21	12200	A
USGS	09427520	2019-07-22	12400	A
USGS	09427520	2019-07-23	13400	A
USGS	09427520	2019-07-24	12800	A
USGS	09427520	2019-07-25	7820	A
USGS	09427520	2019-07-26	11800	A
USGS	09427520	2019-07-27	11700	A
USGS	09427520	2019-07-28	11700	A
USGS	09427520	2019-07-29	10700	A
USGS	09427520	2019-07-30	11200	A
USGS	09427520	2019-07-31	11700	A
USGS	09427520	2019-08-01	6800	A
USGS	09427520	2019-08-02	11800	A
USGS	09427520	2019-08-03	11700	A
USGS	09427520	2019-08-04	11900	A
USGS	09427520	2019-08-05	11900	A
USGS	09427520	2019-08-06	11900	A
USGS	09427520	2019-08-07	13500	A
USGS	09427520	2019-08-08	7770	A
USGS	09427520	2019-08-09	10400	A
USGS	09427520	2019-08-10	9230	A
USGS	09427520	2019-08-11	9530	A
USGS	09427520	2019-08-12	10400	A
USGS	09427520	2019-08-13	11600	A
USGS	09427520	2019-08-14	12600	A
USGS	09427520	2019-08-15	7090	A
USGS	09427520	2019-08-16	13100	A
USGS	09427520	2019-08-17	11300	A
USGS	09427520	2019-08-18	11300	A
USGS	09427520	2019-08-19	11500	A
USGS	09427520	2019-08-20	11500	A
USGS	09427520	2019-08-21	11400	A
USGS	09427520	2019-08-22	6560	A
USGS	09427520	2019-08-23	12200	A
USGS	09427520	2019-08-24	10900	A
USGS	09427520	2019-08-25	11100	A
USGS	09427520	2019-08-26	11400	A
USGS	09427520	2019-08-27	11100	A
USGS	09427520	2019-08-28	11400	A
USGS	09427520	2019-08-29	6140	A
USGS	09427520	2019-08-30	10600	A
USGS	09427520	2019-08-31	9480	A
USGS	09427520	2019-09-01	9400	A
USGS	09427520	2019-09-02	9450	A
USGS	09427520	2019-09-03	9940	A
USGS	09427520	2019-09-04	8900	A
USGS	09427520	2019-09-05	4310	A
USGS	09427520	2019-09-06	12700	A
USGS	09427520	2019-09-07	11100	A
USGS	09427520	2019-09-08	9470	A
USGS	09427520	2019-09-09	11500	A
USGS	09427520	2019-09-10	11600	A
USGS	09427520	2019-09-11	11400	A
USGS	09427520	2019-09-12	5990	A
USGS	09427520	2019-09-13	8430	A
USGS	09427520	2019-09-14	7840	A
USGS	09427520	2019-09-15	10900	A
USGS	09427520	2019-09-16	10800	A
USGS	09427520	2019-09-17	10900	A
USGS	09427520	2019-09-18	9350	A
USGS	09427520	2019-09-19	5190	A
USGS	09427520	2019-09-20	8610	A
USGS	09427520	2019-09-21	9220	A
USGS	09427520	2019-09-22	9000	A
USGS	09427520	2019-09-23	9000	A
USGS	09427520	2019-09-24	7550	A
USGS	09427520	2019-09-25	6400	A
USGS	09427520	2019-09-26	3680	A
USGS	09427520	2019-09-27	7380	A
USGS	09427520	2019-09-28	7110	A
USGS	09427520	2019-09-29	7550	A
USGS	09427520	2019-09-30	7190	A
USGS	09427520	2019-10-01	5960	A
USGS	09427520	2019-10-02	5430	A
USGS	09427520	2019-10-03	5810	A
USGS	09427520	2019-10-04	9070	A
USGS	09427520	2019-10-05	7940	A
USGS	09427520	2019-10-06	7450	A
USGS	09427520	2019-10-07	7040	A
USGS	09427520	2019-10-08	6460	A
USGS	09427520	2019-10-09	6830	A
USGS	09427520	2019-10-10	3960	A
USGS	09427520	2019-10-11	6950	A
USGS	09427520	2019-10-12	7130	A
USGS	09427520	2019-10-13	7000	A
USGS	09427520	2019-10-14	6610	A
USGS	09427520	2019-10-15	6510	A
USGS	09427520	2019-10-16	6320	A
USGS	09427520	2019-10-17	4330	A
USGS	09427520	2019-10-18	7730	A
USGS	09427520	2019-10-19	7690	A
USGS	09427520	2019-10-20	8220	A
USGS	09427520	2019-10-21	8900	A
USGS	09427520	2019-10-22	8180	A
USGS	09427520	2019-10-23	8030	A
USGS	09427520	2019-10-24	4000	A
USGS	09427520	2019-10-25	6830	A
USGS	09427520	2019-10-26	7610	A
USGS	09427520	2019-10-27	8750	A
USGS	09427520	2019-10-28	7440	A
USGS	09427520	2019-10-29	6500	A
USGS	09427520	2019-10-30	6120	A
USGS	09427520	2019-10-31	3400	A
USGS	09427520	2019-11-01	6890	A
USGS	09427520	2019-11-02	6590	A
USGS	09427520	2019-11-03	6320	A
USGS	09427520	2019-11-04	5720	A
USGS	09427520	2019-11-05	5670	A
USGS	09427520	2019-11-06	5740	A
USGS	09427520	2019-11-07	3700	A
USGS	09427520	2019-11-08	6980	A
USGS	09427520	2019-11-09	7010	A
USGS	09427520	2019-11-10	7450	A
USGS	09427520	2019-11-11	7140	A
USGS	09427520	2019-11-12	6380	A
USGS	09427520	2019-11-13	5500	A
USGS	09427520	2019-11-14	3780	A
USGS	09427520	2019-11-15	6140	A
USGS	09427520	2019-11-16	6820	A
USGS	09427520	2019-11-17	6750	A
USGS	09427520	2019-11-18	6520	A
USGS	09427520	2019-11-19	5410	A
USGS	09427520	2019-11-20	4060	A
USGS	09427520	2019-11-21	3050	A
USGS	09427520	2019-11-22	3100	A
USGS	09427520	2019-11-23	3590	A
USGS	09427520	2019-11-24	3680	A
USGS	09427520	2019-11-25	5130	A
USGS	09427520	2019-11-26	4510	A
USGS	09427520	2019-11-27	3150	A
USGS	09427520	2019-11-28	3160	A
USGS	09427520	2019-11-29	3450	A
USGS	09427520	2019-11-30	3440	A
USGS	09427520	2019-12-01	3600	A
USGS	09427520	2019-12-02	3560	A
USGS	09427520	2019-12-03	3170	A
USGS	09427520	2019-12-04	3160	A
USGS	09427520	2019-12-05	3170	A
USGS	09427520	2019-12-06	3230	A
USGS	09427520	2019-12-07	3490	A
USGS	09427520	2019-12-08	3430	A
USGS	09427520	2019-12-09	3880	A
USGS	09427520	2019-12-10	3190	A
USGS	09427520	2019-12-11	3130	A
USGS	09427520	2019-12-12	3140	A
USGS	09427520	2019-12-13	3320	A
USGS	09427520	2019-12-14	3470	A
USGS	09427520	2019-12-15	3960	A
USGS	09427520	2019-12-16	4210	A
USGS	09427520	2019-12-17	4880	A
USGS	09427520	2019-12-18	3750	A
USGS	09427520	2019-12-19	3550	A
USGS	09427520	2019-12-20	3650	A
USGS	09427520	2019-12-21	3490	A
USGS	09427520	2019-12-22	3330	A
USGS	09427520	2019-12-23	3470	A
USGS	09427520	2019-12-24	3290	A
USGS	09427520	2019-12-25	3220	A
USGS	09427520	2019-12-26	3220	A
USGS	09427520	2019-12-27	3200	A
USGS	09427520	2019-12-28	3180	A
USGS	09427520	2019-12-29	3160	A
USGS	09427520	2019-12-30	3460	A
USGS	09427520	2019-12-31	3570	A
USGS	09427520	2020-01-01	3330	A
USGS	09427520	2020-01-02	3220	A
USGS	09427520	2020-01-03	4790	A
USGS	09427520	2020-01-04	5890	A
USGS	09427520	2020-01-05	6260	A
USGS	09427520	2020-01-06	4000	A
USGS	09427520	2020-01-07	4580	A
USGS	09427520	2020-01-08	3160	A
USGS	09427520	2020-01-09	2710	A
USGS	09427520	2020-01-10	3270	A
USGS	09427520	2020-01-11	4090	A
USGS	09427520	2020-01-12	4780	A
USGS	09427520	2020-01-13	6360	A
USGS	09427520	2020-01-14	6760	A
USGS	09427520	2020-01-15	4230	A
USGS	09427520	2020-01-16	2730	A
USGS	09427520	2020-01-17	3420	A
USGS	09427520	2020-01-18	3670	A
USGS	09427520	2020-01-19	6230	A
USGS	09427520	2020-01-20	6610	A
USGS	09427520	2020-01-21	7400	A
USGS	09427520	2020-01-22	6900	A
USGS	09427520	2020-01-23	4180	A
USGS	09427520	2020-01-24	8210	A
USGS	09427520	2020-01-25	8950	A
USGS	09427520	2020-01-26	8940	A
USGS	09427520	2020-01-27	9760	A
USGS	09427520	2020-01-28	9660	A
USGS	09427520	2020-01-29	9710	A
USGS	09427520	2020-01-30	5280	A
USGS	09427520	2020-01-31	10200	A
USGS	09427520	2020-02-01	10900	A
USGS	09427520	2020-02-02	11400	A
USGS	09427520	2020-02-03	10200	A
USGS	09427520	2020-02-04	6710	A
USGS	09427520	2020-02-05	6010	A
USGS	09427520	2020-02-06	3210	A
USGS	09427520	2020-02-07	6730	A
USGS	09427520	2020-02-08	6580	A
USGS	09427520	2020-02-09	6480	A
USGS	09427520	2020-02-10	5900	A
USGS	09427520	2020-02-11	4450	A
USGS	09427520	2020-02-12	3790	A
USGS	09427520	2020-02-13	3150	A
USGS	09427520	2020-02-14	7340	A
USGS	09427520	2020-02-15	7650	A
USGS	09427520	2020-02-16	8380	A
USGS	09427520	2020-02-17	8470	A
USGS	09427520	2020-02-18	7970	A
USGS	09427520	2020-02-19	6410	A
USGS	09427520	2020-02-20	3660	A
USGS	09427520	2020-02-21	5370	A
USGS	09427520	2020-02-22	8130	A
USGS	09427520	2020-02-23	8340	A
USGS	09427520	2020-02-24	9750	A
USGS	09427520	2020-02-25	9390	A
USGS	09427520	2020-02-26	9570	A
USGS	09427520	2020-02-27	3190	A
USGS	09427520	2020-02-28	9080	A
USGS	09427520	2020-02-29	8910	A
USGS	09427520	2020-03-01	9380	A
USGS	09427520	2020-03-02	9870	A
USGS	09427520	2020-03-03	9500	A
USGS	09427520	2020-03-04	8960	A
USGS	09427520	2020-03-05	3190	A
USGS	09427520	2020-03-06	9460	A
USGS	09427520	2020-03-07	9430	A
USGS	09427520	2020-03-08	7350	A
USGS	09427520	2020-03-09	6100	A
USGS	09427520	2020-03-10	5990	A
USGS	09427520	2020-03-11	3800	A
USGS	09427520	2020-03-12	3130	A
USGS	09427520	2020-03-13	4040	A
USGS	09427520	2020-03-14	4190	A
USGS	09427520	2020-03-15	4150	A
USGS	09427520	2020-03-16	4140	A
USGS	09427520	2020-03-17	3860	A
USGS	09427520	2020-03-18	3760	A
USGS	09427520	2020-03-19	3650	A
USGS	09427520	2020-03-20	5950	A
USGS	09427520	2020-03-21	6340	A
USGS	09427520	2020-03-22	7190	A
USGS	09427520	2020-03-23	7530	A
USGS	09427520	2020-03-24	7940	A
USGS	09427520	2020-03-25	9200	A
USGS	09427520	2020-03-26	9120	A
USGS	09427520	2020-03-27	10600	A
USGS	09427520	2020-03-28	11900	A
USGS	09427520	2020-03-29	12700	A
USGS	09427520	2020-03-30	12900	A
USGS	09427520	2020-03-31	11800	A
USGS	09427520	2020-04-01	9120	A
USGS	09427520	2020-04-02	7500	A
USGS	09427520	2020-04-03	10400	A
USGS	09427520	2020-04-04	11500	A
USGS	09427520	2020-04-05	10100	A
USGS	09427520	2020-04-06	7690	A
USGS	09427520	2020-04-07	6300	A
USGS	09427520	2020-04-08	5070	A
USGS	09427520	2020-04-09	5250	A
USGS	09427520	2020-04-10	11300	A
USGS	09427520	2020-04-11	7640	A
USGS	09427520	2020-04-12	6270	A
USGS	09427520	2020-04-13	7270	A
USGS	09427520	2020-04-14	9230	A
USGS	09427520	2020-04-15	12600	A
USGS	09427520	2020-04-16	8480	A
USGS	09427520	2020-04-17	12300	A
USGS	09427520	2020-04-18	14100	A
USGS	09427520	2020-04-19	15900	A
USGS	09427520	2020-04-20	18300	A
USGS	09427520	2020-04-21	14100	A
USGS	09427520	2020-04-22	9400	A
USGS	09427520	2020-04-23	6200	A
USGS	09427520	2020-04-24	15200	A
USGS	09427520	2020-04-25	15700	A
USGS	09427520	2020-04-26	16200	A
USGS	09427520	2020-04-27	13800	A
USGS	09427520	2020-04-28	12200	A
USGS	09427520	2020-04-29	12200	A
USGS	09427520	2020-04-30	5020	A
USGS	09427520	2020-05-01	13900	A
USGS	09427520	2020-05-02	13800	A
USGS	09427520	2020-05-03	13800	A
USGS	09427520	2020-05-04	13100	A
USGS	09427520	2020-05-05	11300	A
USGS	09427520	2020-05-06	11500	A
USGS	09427520	2020-05-07	9290	A
USGS	09427520	2020-05-08	11600	A
USGS	09427520	2020-05-09	15100	A
USGS	09427520	2020-05-10	14800	A
USGS	09427520	2020-05-11	13900	A
USGS	09427520	2020-05-12	14800	A
USGS	09427520	2020-05-13	12400	A
USGS	09427520	2020-05-14	9730	A
USGS	09427520	2020-05-15	13000	A
USGS	09427520	2020-05-16	14400	A
USGS	09427520	2020-05-17	12500	A
USGS	09427520	2020-05-18	13100	A
USGS	09427520	2020-05-19	14500	A
USGS	09427520	2020-05-20	14500	A
USGS	09427520	2020-05-21	8210	A
USGS	09427520	2020-05-22	14000	A
USGS	09427520	2020-05-23	14700	A
USGS	09427520	2020-05-24	16000	A
USGS	09427520	2020-05-25	13900	A
USGS	09427520	2020-05-26	14500	A
